DATE;TIME;Radiação Solar;Temp_solo;Chuva Acumulada;Pressão_Atm;Temperatura.Ar;Umidade.Relativa;Vel.Vento_REG1;Dir.Vento_REG1
16/04/2026;06:59:39;96,63;25,80;363,20;903,52;18,20;89,52;3,03;149,06
16/04/2026;07:09:39;154,24;25,80;363,20;903,70;18,46;89,12;1,84;122,69
16/04/2026;07:19:39;154,58;25,80;363,20;903,82;18,76;88,66;4,03;110,74
16/04/2026;07:29:39;165,60;25,79;363,20;903,88;18,97;87,70;3,30;113,55
16/04/2026;07:39:39;160,33;25,79;363,20;904,08;18,87;88,25;3,43;166,64
16/04/2026;07:49:39;244,93;25,80;363,20;904,11;18,91;88,28;2,02;132,89
16/04/2026;07:59:39;201,90;25,80;363,20;904,31;19,09;87,44;3,05;133,59
16/04/2026;08:09:39;384,42;25,79;363,20;904,42;19,02;87,54;3,69;153,98
16/04/2026;08:19:39;304,61;25,79;363,20;904,56;19,50;86,64;4,15;113,90
16/04/2026;08:29:39;664,50;25,80;363,20;904,61;20,77;84,29;2,70;138,86
16/04/2026;08:39:39;358,04;25,81;363,20;904,72;21,06;83,02;3,95;120,23
16/04/2026;08:49:39;418,82;25,79;363,20;904,72;20,26;84,30;3,53;78,39
16/04/2026;08:59:39;216,26;25,80;363,20;904,80;20,51;84,61;1,94;82,61
16/04/2026;09:09:39;220,55;25,81;363,20;904,88;20,60;84,49;2,93;104,06
16/04/2026;09:19:39;325,06;25,80;363,20;904,92;20,34;84,37;3,78;124,45
16/04/2026;09:29:39;351,05;25,80;363,20;905,00;20,70;83,71;4,62;117,42
16/04/2026;09:39:39;381,49;25,80;363,20;904,87;21,05;82,55;2,54;13,71
16/04/2026;09:49:39;300,82;25,80;363,20;904,87;21,74;81,97;4,69;101,25
16/04/2026;09:59:39;260,68;25,80;363,20;904,88;21,21;82,93;4,09;103,35
16/04/2026;10:09:39;359,31;25,80;363,20;904,78;21,34;83,14;2,69;126,91
16/04/2026;10:19:43;652,21;25,80;363,20;904,68;21,99;82,12;3,47;62,92
16/04/2026;10:29:43;357,05;25,80;363,20;904,64;22,12;81,03;2,59;156,79
16/04/2026;10:39:43;485,55;25,80;363,20;904,57;22,04;80,66;2,17;90,35
16/04/2026;10:49:43;619,38;25,80;363,20;904,31;22,77;79,22;3,12;118,82
16/04/2026;10:59:43;463,45;25,80;363,20;904,09;22,88;78,25;1,59;161,36
16/04/2026;11:09:43;576,86;25,80;363,20;903,98;23,11;77,99;2,47;120,58
16/04/2026;11:19:43;596,22;25,80;363,20;903,79;23,25;75,34;2,01;76,99
16/04/2026;11:29:43;405,74;25,81;363,20;903,64;23,21;77,96;0,37;137,10
16/04/2026;11:39:43;368,33;25,80;363,20;903,40;23,70;76,71;0,42;162,77
16/04/2026;11:49:43;363,23;25,80;363,20;903,29;23,43;75,65;2,77;113,90
16/04/2026;11:59:43;510,44;25,77;363,20;903,18;24,28;73,24;0,00;87,18
16/04/2026;12:09:43;431,63;25,75;363,20;903,04;24,64;70,91;0,47;121,64
16/04/2026;12:19:43;1087,74;25,76;363,20;902,86;24,01;72,03;3,58;100,54
16/04/2026;12:29:43;537,14;25,75;363,20;902,60;24,36;72,38;0,00;114,60
16/04/2026;12:39:43;1029,64;25,75;363,20;902,35;25,05;69,44;0,37;29,17
16/04/2026;12:49:43;326,88;25,73;363,20;902,27;24,91;69,35;0,00;148,71
16/04/2026;12:59:43;323,76;25,73;363,20;902,21;24,29;70,54;0,34;144,84
16/04/2026;13:09:43;1146,97;25,73;363,20;901,99;24,64;68,87;0,00;123,75
16/04/2026;13:19:43;695,41;25,73;363,20;901,93;25,29;68,66;4,99;115,31
16/04/2026;13:29:43;937,63;25,73;363,20;901,74;24,78;70,59;0,00;110,03
16/04/2026;13:39:43;587,37;25,73;363,20;901,60;25,39;67,05;0,00;82,26
16/04/2026;13:49:43;330,03;25,74;363,20;901,50;24,57;69,97;0,00;114,60
16/04/2026;13:59:43;818,58;25,73;363,20;901,39;25,47;66,73;0,00;98,78
16/04/2026;14:09:43;672,22;25,74;363,20;901,23;25,74;66,40;0,00;170,50
16/04/2026;14:19:43;251,62;25,73;363,20;901,19;25,05;68,83;2,86;149,06
16/04/2026;14:29:43;229,85;25,73;363,20;901,05;24,70;67,30;0,00;127,96
16/04/2026;14:39:43;755,26;25,73;363,20;900,99;25,91;64,85;0,43;146,60
16/04/2026;14:49:43;275,04;25,73;363,20;900,96;25,53;65,69;0,00;152,92
16/04/2026;14:59:43;382,95;25,74;363,20;900,88;26,27;62,59;1,56;136,40
16/04/2026;15:09:43;441,87;25,73;363,20;900,77;26,03;64,82;0,00;71,71
16/04/2026;15:19:43;477,45;25,74;363,20;900,76;26,22;63,15;0,00;192,65
16/04/2026;15:29:43;448,83;25,73;363,20;900,76;26,31;64,79;0,00;108,98
16/04/2026;15:39:43;65,61;25,74;363,20;900,75;26,04;64,73;0,00;109,68
16/04/2026;15:49:43;380,87;25,73;363,20;900,72;26,06;65,82;0,00;144,14
16/04/2026;15:59:43;338,27;25,73;363,20;900,68;26,06;64,85;0,00;100,19
16/04/2026;16:09:43;294,99;25,73;363,20;900,65;26,21;64,21;0,00;84,37
16/04/2026;16:19:43;253,15;25,73;363,20;900,61;25,96;64,47;0,00;131,13
16/04/2026;16:29:43;212,96;25,73;363,20;900,65;26,04;64,91;0,00;150,11
16/04/2026;16:39:43;175,64;25,73;363,20;900,65;25,81;62,99;0,00;127,61
16/04/2026;16:49:43;137,09;25,74;363,20;900,71;25,72;64,43;0,00;125,15
16/04/2026;16:59:43;103,30;25,80;363,20;900,77;25,27;66,35;0,00;160,66
16/04/2026;17:09:43;75,22;25,80;363,20;900,75;24,97;67,37;0,00;141,32
16/04/2026;17:19:43;24,01;25,80;363,20;900,89;24,46;69,72;0,00;145,54
16/04/2026;17:29:43;21,51;25,80;363,20;900,94;23,76;72,13;0,00;155,39
16/04/2026;17:39:43;6,18;25,80;363,20;900,96;23,39;73,32;0,00;141,67
16/04/2026;17:49:43;1,72;25,79;363,20;901,01;23,05;74,86;0,00;161,71
16/04/2026;17:59:43;0,26;25,79;363,20;901,06;22,81;75,33;0,00;156,09
16/04/2026;18:09:43;0,12;25,79;363,20;901,11;22,54;76,05;0,00;132,18
16/04/2026;18:19:43;0,11;25,78;363,20;901,14;22,34;77,00;0,00;139,92
16/04/2026;18:29:43;0,11;25,78;363,20;901,04;22,10;77,21;0,00;125,15
16/04/2026;18:39:43;0,11;25,78;363,20;901,09;21,98;77,68;0,00;120,93
16/04/2026;18:49:43;0,11;25,78;363,20;901,15;21,84;77,94;0,00;116,36
16/04/2026;18:59:43;0,12;25,78;363,20;901,16;21,81;78,28;0,00;126,91
16/04/2026;19:09:43;0,11;25,79;363,20;901,25;21,88;78,02;0,00;102,65
16/04/2026;19:19:43;0,13;25,78;363,20;901,34;21,87;78,33;0,00;120,23
16/04/2026;19:29:43;0,11;25,78;363,20;901,41;21,81;78,44;0,00;106,52
16/04/2026;19:39:43;0,12;25,78;363,20;901,50;21,77;78,47;0,00;111,09
16/04/2026;19:49:43;0,11;25,78;363,20;901,60;21,91;78,02;0,00;78,75
16/04/2026;19:59:43;0,11;25,78;363,20;901,71;21,95;78,21;0,00;107,92
16/04/2026;20:09:43;0,12;25,78;363,20;901,81;21,89;78,38;0,00;108,63
16/04/2026;20:19:43;0,11;25,78;363,20;901,90;21,90;77,59;0,00;153,63
16/04/2026;20:29:43;0,12;25,77;363,20;901,95;21,79;78,66;0,00;98,78
16/04/2026;20:39:43;0,11;25,78;363,20;901,97;21,65;78,88;0,00;87,89
16/04/2026;20:49:43;0,11;25,78;363,20;901,99;21,55;78,65;0,00;106,87
16/04/2026;20:59:43;0,11;25,78;363,20;901,99;21,60;78,79;0,00;104,06
16/04/2026;21:09:43;0,12;25,78;363,20;902,01;21,59;78,18;0,00;129,02
16/04/2026;21:19:43;0,11;25,78;363,20;902,09;21,53;78,56;0,00;118,47
16/04/2026;21:29:43;0,10;25,78;363,20;902,16;21,53;78,92;0,00;87,89
16/04/2026;21:39:43;0,12;25,78;363,20;902,16;21,47;78,20;0,00;70,66
16/04/2026;21:49:43;0,12;25,78;363,20;902,07;21,54;77,64;0,00;95,62
16/04/2026;21:59:43;0,11;25,78;363,20;902,02;21,50;77,45;0,00;91,40
16/04/2026;22:09:43;0,13;25,78;363,20;902,15;21,53;77,18;0,00;113,20
16/04/2026;22:19:43;0,11;25,77;363,20;902,12;21,47;77,37;0,00;132,53
16/04/2026;22:29:43;0,11;25,78;363,20;901,95;21,33;78,03;0,00;91,75
16/04/2026;22:39:43;0,11;25,77;363,20;902,01;21,16;78,43;0,00;42,89
16/04/2026;22:49:43;0,13;25,77;363,20;901,94;20,64;80,62;0,00;86,48
16/04/2026;22:59:43;0,12;25,78;363,20;901,95;20,39;81,65;0,00;76,64
16/04/2026;23:09:43;0,12;25,77;363,20;901,72;20,22;82,03;0,00;99,49
16/04/2026;23:19:43;0,12;25,77;363,20;901,64;20,19;81,94;0,00;121,64
16/04/2026;23:29:43;0,10;25,78;363,20;901,58;19,65;83,32;0,00;139,92
16/04/2026;23:39:43;0,11;25,79;363,20;901,64;19,70;83,07;0,00;116,71
16/04/2026;23:49:43;0,10;25,79;363,20;901,69;19,50;83,31;0,00;150,46
16/04/2026;23:59:43;0,11;25,79;363,20;901,74;19,54;83,07;0,00;134,64
17/04/2026;00:09:43;0,12;25,79;363,20;901,73;19,42;83,29;0,00;149,41
17/04/2026;00:19:43;0,13;25,79;363,20;901,57;19,52;83,09;0,00;132,53
17/04/2026;00:29:43;0,11;25,79;363,20;901,52;19,58;82,96;0,39;135,35
17/04/2026;00:39:43;0,10;25,78;363,20;901,52;19,68;82,80;0,00;131,48
17/04/2026;00:49:43;0,10;25,78;363,20;901,53;19,45;83,20;0,00;124,10
17/04/2026;00:59:43;0,12;25,79;363,20;901,53;19,30;83,61;0,40;101,25
17/04/2026;01:09:43;0,12;25,78;363,20;901,37;19,08;84,20;0,00;127,26
17/04/2026;01:19:43;0,11;25,78;363,20;901,33;18,96;84,64;0,00;110,74
17/04/2026;01:29:43;0,12;25,79;363,20;901,32;18,79;85,03;0,00;108,98
17/04/2026;01:39:43;0,11;25,79;363,20;901,21;18,65;85,61;0,00;133,59
17/04/2026;01:49:43;0,10;25,79;363,20;901,14;18,71;86,09;2,01;159,25
17/04/2026;01:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:36:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:46:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:36:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:46:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;01:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:36:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:46:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:36:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:46:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;01:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:36:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:46:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:36:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:46:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;03:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:16:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;04:26:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;01:56:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;02:06:07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17/04/2026;01:56:19;0,09;25,78;363,20;901,10;18,72;86,12;1,75;136,75
17/04/2026;02:06:19;0,11;25,78;363,20;901,06;18,68;86,60;3,23;135,70
17/04/2026;02:16:19;0,12;25,78;363,20;901,05;18,67;86,68;2,06;132,89
17/04/2026;02:26:19;0,12;25,78;363,20;901,01;18,68;86,77;3,33;126,91
17/04/2026;02:36:19;0,12;25,78;363,20;900,92;18,65;86,90;1,91;89,64
17/04/2026;02:46:19;0,11;25,78;363,20;900,83;18,55;87,12;1,80;98,43
17/04/2026;02:56:19;0,12;25,78;363,20;900,78;18,48;87,30;1,34;116,36
17/04/2026;03:06:19;0,12;25,77;363,20;900,82;18,35;87,60;1,67;125,15
17/04/2026;03:16:19;0,10;25,77;363,20;900,77;18,27;87,84;1,46;112,14
17/04/2026;03:26:19;0,10;25,78;363,20;900,80;18,21;88,03;1,48;110,03
17/04/2026;03:36:19;0,10;25,77;363,20;900,87;18,19;88,25;1,79;133,59
17/04/2026;03:46:19;0,11;25,78;363,20;900,90;18,15;88,27;1,22;130,42
17/04/2026;03:56:19;0,11;25,78;363,20;900,98;18,08;88,32;1,36;140,97
17/04/2026;04:06:19;0,09;25,78;363,20;900,90;18,00;88,57;2,14;147,65
17/04/2026;04:16:19;0,11;25,78;363,20;900,91;17,99;88,73;2,19;106,52
17/04/2026;04:26:19;0,11;25,77;363,20;900,90;18,04;89,04;2,02;138,86
17/04/2026;04:36:19;0,11;25,78;363,20;900,96;18,00;88,99;2,20;122,69
17/04/2026;04:46:19;0,12;25,77;363,20;901,02;17,89;89,22;1,20;113,20
17/04/2026;04:56:19;0,10;25,78;363,20;901,13;17,92;89,44;2,21;125,15
17/04/2026;05:06:19;0,11;25,77;363,20;901,17;17,85;89,57;2,51;128,32
17/04/2026;05:16:19;0,11;25,77;363,20;901,02;17,85;89,77;2,13;127,96
17/04/2026;05:26:19;0,11;25,78;363,20;901,13;17,79;89,76;2,01;117,42
17/04/2026;05:36:19;0,29;25,78;363,20;901,15;17,68;89,89;2,16;166,64
17/04/2026;05:46:19;2,63;25,78;363,20;901,30;17,74;90,17;3,02;147,65
17/04/2026;05:56:19;6,63;25,77;363,20;901,44;17,85;89,96;2,66;123,75
17/04/2026;06:06:19;14,20;25,77;363,20;901,53;17,85;89,91;1,92;131,83
17/04/2026;06:16:19;28,22;25,77;363,20;901,68;17,90;89,93;2,05;80,85
17/04/2026;06:26:19;105,01;25,77;363,20;901,68;18,05;90,17;2,36;148,00
17/04/2026;06:36:19;169,30;25,78;363,20;901,73;18,26;90,21;3,06;103,35
17/04/2026;06:46:19;218,46;25,76;363,20;901,84;18,66;89,80;1,68;88,94
17/04/2026;06:56:19;260,03;25,78;363,20;901,93;19,07;88,88;2,96;73,82
17/04/2026;07:06:19;285,10;25,78;363,20;901,97;19,36;88,03;1,76;108,98
17/04/2026;07:16:19;236,26;25,77;363,20;902,16;19,74;87,44;2,14;112,50
17/04/2026;07:26:19;371,50;25,78;363,20;902,29;20,12;86,25;2,69;98,43
17/04/2026;07:36:19;405,11;25,78;363,20;902,47;20,57;85,55;1,48;128,32
17/04/2026;07:46:19;288,53;25,78;363,20;902,67;20,53;85,44;3,26;106,52
17/04/2026;07:56:19;501,52;25,78;363,20;902,76;20,60;85,05;2,18;123,39
17/04/2026;08:06:19;528,12;25,78;363,20;902,86;21,02;84,13;1,79;130,07
17/04/2026;08:16:19;563,47;25,78;363,20;902,96;21,51;83,46;3,78;108,28
17/04/2026;08:26:19;584,48;25,78;363,20;902,99;22,04;81,84;0,00;81,91
17/04/2026;08:36:19;626,76;25,79;363,20;902,90;22,28;81,58;2,97;95,27
17/04/2026;08:46:19;659,56;25,79;363,20;902,99;22,52;81,02;0,00;124,10
17/04/2026;08:56:19;682,08;25,80;363,20;903,12;22,90;80,04;0,00;83,32
17/04/2026;09:06:19;733,43;25,79;363,20;903,20;23,16;78,79;0,00;54,84
17/04/2026;09:16:19;728,12;25,79;363,20;903,24;23,65;78,58;2,10;58,71
17/04/2026;09:26:19;767,59;25,79;363,20;903,23;24,24;79,15;0,00;26,71
17/04/2026;09:36:19;827,10;25,79;363,20;903,04;24,11;76,20;0,00;45,35
17/04/2026;09:46:19;850,00;25,80;363,20;903,02;24,68;75,50;0,00;47,10
17/04/2026;09:56:19;864,01;25,78;363,20;902,92;24,77;74,68;3,77;39,72
17/04/2026;10:06:19;859,85;25,78;363,20;902,83;25,33;75,88;0,00;100,19
17/04/2026;10:16:19;874,02;25,76;363,20;902,70;25,27;73,89;0,38;43,24
17/04/2026;10:26:19;908,56;25,76;363,20;902,70;25,35;72,03;0,00;21,44
17/04/2026;10:36:19;1028,47;25,76;363,20;902,56;25,86;70,32;0,00;71,01
17/04/2026;10:46:19;966,07;25,76;363,20;902,36;25,82;68,87;0,00;97,38
17/04/2026;10:56:19;1062,84;25,74;363,20;902,23;25,89;68,60;0,34;54,49
17/04/2026;11:06:19;1015,95;25,74;363,20;902,10;26,77;66,30;0,00;341,36
17/04/2026;11:16:19;1033,55;25,75;363,20;902,04;26,53;66,63;0,00;23,90
17/04/2026;11:26:19;987,60;25,75;363,20;901,90;27,21;63,31;0,46;71,01
17/04/2026;11:36:19;1022,30;25,74;363,20;901,81;27,31;63,93;0,00;338,90
17/04/2026;11:46:19;1011,31;25,74;363,20;901,72;28,12;61,61;0,37;343,82
17/04/2026;11:56:19;1060,86;25,74;363,20;901,62;27,59;61,28;0,00;31,99
17/04/2026;12:06:19;1023,17;25,74;363,20;901,47;27,95;61,11;0,00;27,77
17/04/2026;12:16:19;1006,82;25,75;363,20;901,29;28,43;59,60;0,00;32,69
17/04/2026;12:26:19;1047,06;25,74;363,20;901,14;28,32;61,31;2,24;46,40
17/04/2026;12:36:19;679,24;25,75;363,20;901,03;28,56;58,95;0,00;54,14
17/04/2026;12:46:19;1006,67;25,74;363,20;900,84;28,10;59,16;0,00;144,14
17/04/2026;12:56:19;965,92;25,75;363,20;900,76;27,90;62,59;0,00;75,58
17/04/2026;13:06:19;398,50;25,74;363,20;900,70;28,17;60,01;0,00;123,39
17/04/2026;13:16:19;656,17;25,74;363,20;900,53;28,18;60,60;2,23;88,59
17/04/2026;13:26:19;461,95;25,75;363,20;900,50;27,91;58,98;0,00;118,47
17/04/2026;13:36:19;236,45;25,74;363,20;900,36;28,01;61,93;0,00;132,18
17/04/2026;13:46:19;381,48;25,75;363,20;900,19;27,17;65,79;0,00;139,92
17/04/2026;13:56:19;206,52;25,75;363,20;899,99;28,41;61,70;0,00;114,60
17/04/2026;14:06:19;241,77;25,74;363,20;899,95;27,46;62,37;0,00;52,38
